SM_CODE_NEW,SUP,SALES_CODE,LINE_NEW,Year,Quarter,Month,Group_Sales,PRD Type,PRODUCT_NAME_NEW,item Code,item Name,Sales
HOR,HU2,HC12,LINE 2,2026,Q1,2,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"11,215"
HOR,HU2,HC12,LINE 2,2026,Q1,2,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"1,682"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"1,682"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"1,308"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"5,607"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"111,629"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"12,682"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MCXY PARA,1-MC020,MCXY PARA (Strip)1x10x10s,"2,424"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"1,215"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"11,075"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"1,570"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"30,826"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"20,703"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"3,075"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"14,019"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,"2,925"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"102,804"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"119,617"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"57,320"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"2,804"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"1,832"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"41,850"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"8,882"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"2,804"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"9,936"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"31,386"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"37,266"
HOR,HU2,HC12,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"2,967"
HOR,HU2,HC12,LINE 2,2026,Q1,3,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"22,612"
HOR,HU2,HC12,LINE 2,2026,Q1,3,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"7,477"
HOR,HU2,HC12,LINE 2,2026,Q1,3,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"3,178"
HOR,HU2,HC12,LINE 2,2026,Q1,3,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"8,972"
HOR,HU2,HC12,LINE 2,2026,Q1,3,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"4,085"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"6,729"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"10,467"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"3,925"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"42,523"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"3,150"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"38,579"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"29,720"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"1,570"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"58,154"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"56,467"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"3,808"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"14,206"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"122,570"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"296,546"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"39,252"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"94,766"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"14,393"
HOR,HU2,HE11,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"4,262"
HOR,HU2,HE11,LINE 2,2026,Q1,1,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"5,047"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"15,140"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"10,467"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"11,047"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,729"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"7,850"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"71,210"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"26,583"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"6,308"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"192,707"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"25,701"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),785
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"228,958"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"65,133"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"21,234"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"5,449"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"129,295"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"20,793"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"36,845"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"61,088"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"340,983"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"130,463"
HOR,HU2,HE11,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"12,252"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"1,122"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"55,935"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"1,304"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-1-TO001,T-OPH  EYE DROPS 1X5 ML,"-12,945"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,"1,481"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"12,935"
HOR,HU2,HE11,LINE 2,2026,Q1,2,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,486
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"10,692"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"17,009"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S,"37,178"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,729"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"7,850"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"10,701"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,748
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"28,037"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,MILLITAM,1-MI013,MILLITAM-500 1X6X10'S,"8,505"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"52,367"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"3,505"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO006,MONKAST-5 1X2X14'S,-701
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Other Product,NEUMANTINE/MEMO,1-NE013,Neumantine  1x2x14's  (Box),"3,925"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"123,598"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"116,841"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"2,523"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"18,318"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"173,948"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"97,725"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,NITE CAP,3-NI001,NITE CAP 1X3X10'S(BOX),"-3,855"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"6,797"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"22,273"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"19,910"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"21,521"
HOR,HU2,HE11,LINE 2,2026,Q1,3,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,977
HOR,HU2,HE11,LINE 2,2026,Q1,3,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"2,243"
HOR,HU2,HE11,LINE 2,2026,Q1,3,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"26,103"
HOR,HU2,HE11,LINE 2,2026,Q1,3,New Product,New Product,T-OPH EYE DROPS,BFS-2-TO001,T-OPH(SOC) 5 ML    1 x 5 ML,776
HOR,HU2,HE11,LINE 2,2026,Q1,3,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"1,682"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"1,682"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"10,467"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),449
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"7,850"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"6,542"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,75
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"20,030"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"124,617"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"5,743"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"2,336"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"135,308"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"46,523"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"7,009"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"35,327"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"237,234"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"25,032"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"61,346"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"59,664"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"14,467"
HOR,HU2,HE12,LINE 2,2026,Q1,1,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"2,385"
HOR,HU2,HE12,LINE 2,2026,Q1,1,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"3,729"
HOR,HU2,HE12,LINE 2,2026,Q1,1,New Product,New Product,Ophtocin eye drop,BFS-2-OP001,Ophtocin eye drop 5 ml 1x5 mL,"1,495"
HOR,HU2,HE12,LINE 2,2026,Q1,1,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"2,243"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"2,041"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ001,K-ZUVA 20 1X3X10'S,"6,729"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"7,626"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"1,449"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"8,098"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,METFOR,1-ME029,METFOR-850 1X10X10'S,"3,065"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"36,916"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"117,280"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"9,122"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"14,411"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"127,752"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"92,692"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,972
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"13,084"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"306,641"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"20,591"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"24,647"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"79,514"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"171,075"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR001,TRANCELTEAR 0.8 mL 1x30x0.8 mL,"92,009"
HOR,HU2,HE12,LINE 2,2026,Q1,2,Existing Products,Product Push,TRANCELTEAR,BFS-1-TR002,TRANCELTEAR  0.8 mL 1 x 10 x 0.8 mL,"2,841"
HOR,HU2,HE12,LINE 2,2026,Q1,2,New Product,New Product,DROGESTON,1-DR001,DROGESTON 1x1x10s,"1,122"
HOR,HU2,HE12,LINE 2,2026,Q1,2,New Product,New Product,MONAS,1-MO007,MONAS 1x21S,"80,173"
HOR,HU2,HE12,LINE 2,2026,Q1,2,New Product,New Product,ZEROTAN,1-ZE001,ZEROTAN 1X2S,"6,729"
HOR,HU2,HE12,LINE 2,2026,Q1,2,New Product,New Product,ZOMOXIN EYE DROPS,BFS-1-ZO001,ZOMOXIN EYE DROPS 1X5 ML,"11,729"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA045,CAZOSIN 2 mg.(Blister) 1X10X10'S,"1,682"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,CAZOSIN,1-CA046,CAZOSIN 4MG.(Blister)  1X10X10'S,"5,607"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,CLEO,1-CL001,CLEO  1X50X28'S (BOX),"2,804"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,EZB-10,1-EZ001,EZB-10 1X3X10'S, -   
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,K-ZUVA,1-KZ002,K-ZUVA  10 1X3X10'S,"3,925"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,MCXY PARA,1-MC023,MCXY PARA (Blister)1X10X10S สีน้ำเงิน,"3,645"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,METFOR,1-ME002,METFOR-500 1X10X10'S,"10,654"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,MEXY SYRUP,2-ME004,MEXY SYRUP 1X60 ML (กล่องรูปเด็ก),"37,652"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,MINOZ,1-MI011,MINOZ 28 1X28'S,"24,224"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONET,1-MO004,MONET 1X10X10'S,"-1,864"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Other Product,MONKAST,1-MO005,MONKAST-10 1X2X14'S,"7,009"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV001,AVAFAST-180 1X10'S,"162,617"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,AVAFAST,1-AV003,AVAFAST-60 1X10'S,"132,112"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCAR,1-FI001,FINASCAR 5 MG.(Blister Unit dose) 1X3X10S,"11,215"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,FINASCIA,1-FI002,FINASCIA   1X3X10S,"11,776"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,MAPLE FORTE,1-MA008,MAPLE FORTE 1X12X1'S(BOX),"52,572"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,MCXY COLD,1-MC022,MCXY-COLD  1x12x10S,"15,544"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,NITE CAP,3-NI002,NITE CAP 1X10X10S (BOX),"27,103"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,ONJEL,1-ON004,ONJEL 20 1X28'S,"64,598"
HOR,HU2,HE12,LINE 2,2026,Q1,3,Existing Products,Product Push,SALDA  INHALE,BFS-5-SA001,SALDA  INHALE 2.5 ML 1X20X2.5 ML,"58,318"
